;nro_importaciones;nro_usados;nro_nuevo;nro_otros;nro_destino_europa;nro_destino_asia;nro_destino_america;nro_destino_africa;nro_destino_oceania;total_pesoneto;importe_aduana;importe_iva;importe_salvaguardia;cluster.km
9.91147E+11;3;0;3;0;0;2;1;0;0;406;15891;2064;0;2
9.91155E+11;3;0;3;0;0;2;1;0;0;4840;34575;4246;0;2
9.91238E+11;3;0;3;0;0;0;3;0;0;723;36315;4786;0;11
9.91249E+11;3;0;3;0;2;1;0;0;0;5088;141293;17873;0;11
9.91291E+11;3;0;3;0;2;0;1;0;0;42158;293092;35375;0;11
9.913E+11;3;0;3;0;0;2;1;0;0;27219;194425;29176;0;2
9.91304E+11;3;0;3;0;2;0;1;0;0;125390;174003;26172;4006;11
9.91328E+11;3;0;3;0;0;0;3;0;0;2821;171533;21237;0;11
9.9135E+11;3;0;3;0;0;1;2;0;0;5469;81737;10512;0;11
9.9135E+11;3;0;3;0;1;0;2;0;0;98700;51155;6940;0;11
9.91362E+11;3;0;3;0;0;2;1;0;0;15294;93015;11774;0;2
9.91363E+11;3;0;3;0;1;0;2;0;0;724;21189;2653;0;11
9.91364E+11;3;0;3;0;1;0;2;0;0;45934;122881;22266;25433;11
9.91379E+11;3;0;3;0;0;3;0;0;0;26226;184892;23463;0;2
9.91388E+11;3;0;3;0;0;3;0;0;0;20900;41650;5496;0;2
9.91404E+11;3;0;3;0;0;2;1;0;0;45285;38609;4660;0;2
9.9141E+11;3;0;3;0;0;1;2;0;0;704;14804;1829;0;11
9.91414E+11;3;0;3;0;0;0;3;0;0;2818;112679;13623;0;11
9.9144E+11;3;0;3;0;0;2;1;0;0;2840;20320;2454;0;2
9.91465E+11;3;0;3;0;0;3;0;0;0;45200;140759;18830;0;2
9.91468E+11;3;0;3;0;0;0;3;0;0;17135;24212;2918;0;11
9.9147E+11;3;0;3;0;0;3;0;0;0;44300;49410;6025;0;2
9.91471E+11;3;0;3;0;1;0;2;0;0;865;19906;2805;0;11
9.91475E+11;3;0;3;0;0;3;0;0;0;28630;269024;32443;0;2
9.91505E+11;3;0;3;0;0;0;3;0;0;510;18652;2304;0;11
9.9152E+11;3;0;3;0;1;0;2;0;0;28652;219014;30057;0;11
9.92106E+11;3;0;3;0;0;1;2;0;0;294838;151900;25138;6518;11
9.92143E+11;3;0;3;0;0;0;3;0;0;3500;40169;6289;0;11
9.92146E+11;3;0;3;0;1;0;2;0;0;19835;83480;25524;0;11
9.92146E+11;3;0;3;0;0;0;3;0;0;3587;143628;17880;0;11
9.9215E+11;3;0;3;0;2;0;1;0;0;909;177445;22403;0;11
9.92151E+11;3;0;3;0;0;0;3;0;0;2869;190338;29416;19032;11
9.92169E+11;3;0;3;0;0;1;2;0;0;1456;28063;3795;0;11
9.92188E+11;3;0;3;0;0;3;0;0;0;142113;1607338;193882;0;2
9.92201E+11;3;0;3;0;1;0;2;0;0;3816;43669;5833;0;11
9.92204E+11;3;0;3;0;0;0;3;0;0;16134;49409;5957;0;11
9.92222E+11;3;0;3;0;0;2;1;0;0;41618;346845;45471;361;2
9.92226E+11;3;0;3;0;0;0;3;0;0;17453;138442;20741;0;11
9.92251E+11;3;0;3;0;0;3;0;0;0;49428;152513;21138;0;2
9.92259E+11;3;1;2;0;0;1;2;0;0;28123;51637;7424;0;11
9.92261E+11;3;0;3;0;0;3;0;0;0;22523;128667;15636;0;2
9.92262E+11;3;0;3;0;0;2;1;0;0;12249;139554;18690;0;2
9.9227E+11;3;0;3;0;3;0;0;0;0;348;157539;24461;0;11
9.92272E+11;3;0;3;0;0;1;2;0;0;20953;177211;25166;0;11
9.9228E+11;3;0;3;0;3;0;0;0;0;39302;196874;28381;0;11
9.92283E+11;3;0;3;0;0;0;3;0;0;65906;74564;11675;0;11
9.92283E+11;3;0;3;0;1;1;1;0;0;683;72317;9141;0;11
9.92298E+11;3;0;3;0;0;3;0;0;0;93126;139539;20176;0;2
9.92303E+11;3;0;3;0;0;0;3;0;0;193;13182;1641;0;11
9.92304E+11;3;0;3;0;1;0;1;0;1;219;34120;4305;0;7
9.9231E+11;3;0;3;0;0;3;0;0;0;78000;111963;13501;0;2
9.92316E+11;3;0;3;0;0;3;0;0;0;53500;92749;11184;0;2
9.92322E+11;3;0;3;0;0;0;3;0;0;64884;154977;19902;2620;11
9.92324E+11;3;0;3;0;0;2;1;0;0;11275;94907;13225;0;2
9.9234E+11;3;0;3;0;1;2;0;0;0;528040;136350;16443;0;2
9.92349E+11;3;0;3;0;0;3;0;0;0;28720;80669;12631;0;2
9.92354E+11;3;0;3;0;0;2;1;0;0;4552;48875;5936;0;2
9.92354E+11;3;0;3;0;0;0;3;0;0;543;42096;5722;0;11
9.92357E+11;3;0;3;0;0;0;3;0;0;6000;124448;22141;0;11
9.92364E+11;3;0;3;0;0;2;1;0;0;55944;200667;30219;0;2
9.92365E+11;3;0;3;0;0;3;0;0;0;34855;75787;10550;0;2
9.92383E+11;3;0;3;0;0;3;0;0;0;19199;271458;34253;0;2
9.92397E+11;3;0;3;0;0;2;1;0;0;84847;381209;56429;0;2
9.92407E+11;3;0;3;0;0;2;1;0;0;120062;223731;32350;0;2
9.92415E+11;3;0;3;0;0;2;1;0;0;33399;187045;24137;0;2
9.92419E+11;3;0;3;0;0;3;0;0;0;11178;49288;7717;0;2
9.92431E+11;3;0;3;0;2;0;1;0;0;72;11106;1373;0;11
9.92435E+11;3;0;3;0;1;0;2;0;0;1345;50516;6222;0;11
9.92437E+11;3;0;3;0;3;0;0;0;0;12812;56133;8050;0;11
9.92448E+11;3;0;3;0;0;0;3;0;0;96;14479;1913;0;11
9.92456E+11;3;0;3;0;0;0;3;0;0;108326;124554;15084;0;11
9.92472E+11;3;0;3;0;0;1;2;0;0;712;138503;16702;0;11
9.92489E+11;3;0;3;0;0;0;3;0;0;360010;348074;53253;24364;11
9.92498E+11;3;0;3;0;1;2;0;0;0;21356;190857;23165;0;2
9.92529E+11;3;0;3;0;0;0;3;0;0;87658;29402;3545;0;11
9.92531E+11;3;0;3;0;2;0;1;0;0;41946;265845;32293;0;11
9.92532E+11;3;0;3;0;1;1;1;0;0;561;227636;35638;0;11
9.92532E+11;3;0;3;0;0;1;2;0;0;366497;378243;46711;3703;11
9.92535E+11;3;0;3;0;0;2;1;0;0;32990;72558;9786;274;2
9.92537E+11;3;0;3;0;0;0;3;0;0;2176;699639;96969;0;11
9.92541E+11;3;0;3;0;0;1;2;0;0;17347;174981;22778;0;11
9.9255E+11;3;0;3;0;0;3;0;0;0;50499;77314;11987;0;2
9.92559E+11;3;0;3;0;0;3;0;0;0;56821;105513;13874;0;2
9.92566E+11;3;0;3;0;0;0;3;0;0;1682;28338;4838;0;11
9.92573E+11;3;0;3;0;0;3;0;0;0;83405;86306;12923;0;2
9.92595E+11;3;0;3;0;0;3;0;0;0;98569;233471;29378;0;2
9.92595E+11;3;0;3;0;0;3;0;0;0;23113;123649;15841;0;2
9.92601E+11;3;0;3;0;1;1;1;0;0;381;33716;4384;0;11
9.92617E+11;3;0;3;0;0;1;2;0;0;2747;37065;4568;0;11
9.92625E+11;3;0;3;0;0;2;1;0;0;34951;142963;17245;0;2
9.92632E+11;3;0;3;0;1;0;2;0;0;42361;314543;42396;0;11
9.92641E+11;3;0;3;0;0;3;0;0;0;5802;34454;4388;0;2
9.92654E+11;3;0;3;0;0;0;3;0;0;2843;392491;52043;19623;11
9.92682E+11;3;0;3;0;0;3;0;0;0;139;27805;3353;0;2
9.92683E+11;3;0;3;0;0;2;1;0;0;19053;163211;20521;0;2
9.92684E+11;3;0;3;0;0;0;3;0;0;5755;81178;11338;4621;11
9.92688E+11;3;0;3;0;0;3;0;0;0;40656;94743;11897;0;2
9.92691E+11;3;0;3;0;0;3;0;0;0;57579;73462;8955;0;2
9.92694E+11;3;0;3;0;0;0;3;0;0;86776;265903;33431;0;11
9.92703E+11;3;0;3;0;0;3;0;0;0;118433;266339;35473;0;2
9.92711E+11;3;0;3;0;2;0;1;0;0;7348;43411;6365;0;11
9.92713E+11;3;0;3;0;0;3;0;0;0;130400;37022;5130;0;2
9.92718E+11;3;0;3;0;0;3;0;0;0;144286;271336;36559;0;2
9.92718E+11;3;0;3;0;0;3;0;0;0;55037;148848;19901;0;2
9.92731E+11;3;1;2;0;1;0;2;0;0;71715;385522;46533;0;11
9.92734E+11;3;0;3;0;0;0;3;0;0;1292;19010;2727;0;11
9.9276E+11;3;0;3;0;0;2;1;0;0;1780;5732;721;0;2
9.92773E+11;3;0;3;0;0;3;0;0;0;112671;566691;89536;0;2
9.92773E+11;3;0;3;0;0;0;3;0;0;14366;49885;7802;3490;11
9.92785E+11;3;0;3;0;0;2;1;0;0;144;12269;1609;0;2
9.92785E+11;3;0;3;0;0;0;3;0;0;19736;254329;30671;0;11
9.92794E+11;3;0;3;0;0;3;0;0;0;155439;182054;28509;0;2
9.92816E+11;3;0;3;0;2;0;1;0;0;1196;79900;10363;0;11
9.92823E+11;3;0;3;0;0;0;3;0;0;6470;229830;36675;16088;11
9.92856E+11;3;0;3;0;0;3;0;0;0;2025;89239;11174;0;2
9.92874E+11;3;0;3;0;0;3;0;0;0;63338;121376;18961;0;2
1.00182E+12;3;0;3;0;0;0;3;0;0;37710;48588;8082;8815;11
1.00231E+12;3;0;3;0;0;3;0;0;0;38296;86653;12529;0;2
1.00263E+12;3;0;3;0;0;3;0;0;0;45936;167635;24239;0;2
1.10022E+12;3;0;3;0;0;0;3;0;0;844;109274;13189;0;11
1.10393E+12;3;0;0;3;0;0;3;0;0;159000;91949;13514;6435;11
1.19005E+12;3;0;3;0;0;3;0;0;0;69650;207276;27483;0;2
1.20081E+12;3;0;3;0;0;0;3;0;0;13354;77677;10237;0;11
1.20153E+12;3;0;3;0;1;0;2;0;0;621;19285;2351;0;11
1.30149E+12;3;0;0;3;0;0;3;0;0;88000;22220;3665;1553;11
1.30525E+12;3;0;3;0;0;3;0;0;0;842;34928;4326;0;2
1.39007E+12;3;0;3;0;0;1;0;0;2;46824;248648;29987;0;7
1.39172E+12;3;0;3;0;1;1;1;0;0;8320;102835;13078;0;11
1.39178E+12;3;0;3;0;1;0;2;0;0;19185;64093;8818;0;11
1.39179E+12;3;0;3;0;0;1;2;0;0;500;9225;1319;0;11
1.39179E+12;3;0;3;0;2;0;0;0;1;5508;270199;32877;0;7
1.60015E+12;3;0;3;0;0;2;1;0;0;5087;76034;9643;0;2
1.703E+12;3;0;3;0;0;0;3;0;0;3129;102796;16594;1310;11
1.70347E+12;3;0;3;0;0;0;3;0;0;16095;129891;23614;27276;11
1.70408E+12;3;0;3;0;0;2;1;0;0;30206;135286;17867;0;2
1.70497E+12;3;0;3;0;1;1;1;0;0;5193;47050;5942;0;11
1.70655E+12;3;0;3;0;0;0;3;0;0;2646;56177;7149;0;11
1.70658E+12;3;0;3;0;1;0;2;0;0;2356;139891;22680;0;11
1.70799E+12;3;0;3;0;0;0;3;0;0;834;5339;762;0;11
1.70808E+12;3;0;3;0;0;1;2;0;0;209;41784;5340;0;11
1.70814E+12;3;0;3;0;3;0;0;0;0;289;18522;2241;0;11
1.7082E+12;3;0;3;0;0;2;1;0;0;6695;89629;11354;0;2
1.70859E+12;3;0;3;0;0;3;0;0;0;1202;20091;2800;0;2
1.70888E+12;3;0;3;0;0;0;3;0;0;1144;18099;2683;1777;11
1.70907E+12;3;0;3;0;0;0;3;0;0;109;19020;2519;0;11
1.70914E+12;3;0;3;0;0;3;0;0;0;122664;109877;13249;0;2
1.70955E+12;3;0;3;0;0;3;0;0;0;189;2484;400;0;2
1.71085E+12;3;0;3;0;1;1;1;0;0;316;31151;4495;0;11
1.71089E+12;3;0;3;0;1;0;2;0;0;371;4524;634;0;11
1.71172E+12;3;0;3;0;0;0;3;0;0;437200;83103;10021;0;11
1.71195E+12;3;0;3;0;0;3;0;0;0;5440;86157;11270;0;2
1.71206E+12;3;0;0;3;1;0;2;0;0;53;1959;281;0;11
1.71293E+12;3;0;3;0;3;0;0;0;0;1325;102135;12711;0;11
1.71339E+12;3;0;3;0;0;2;1;0;0;37700;96307;19839;4354;2
1.71344E+12;3;0;3;0;0;1;2;0;0;16910;104211;12626;0;11
1.71376E+12;3;0;3;0;0;3;0;0;0;119591;338921;43875;0;2
1.71409E+12;3;0;3;0;0;2;1;0;0;12548;93301;11703;0;2
1.71449E+12;3;0;3;0;1;0;2;0;0;523;14782;1865;0;11
1.71461E+12;3;0;3;0;0;3;0;0;0;17995;58638;7832;0;2
1.71535E+12;3;0;3;0;0;3;0;0;0;20819;74376;10753;0;2
1.71631E+12;3;0;3;0;1;1;1;0;0;298;35701;4396;0;11
1.71645E+12;3;0;3;0;1;1;1;0;0;11123;74290;9971;0;11
1.71764E+12;3;0;3;0;0;0;3;0;0;1340;31740;4054;0;11
1.71984E+12;3;0;3;0;0;3;0;0;0;67910;223541;29440;0;2
1.76801E+12;3;0;3;0;3;0;0;0;0;10011;866757;110955;0;11
1.76814E+12;3;0;3;0;0;1;2;0;0;108937;2669596;381082;0;11
1.79E+12;3;0;3;0;0;2;1;0;0;40554;243331;29995;1724;2
1.79001E+12;3;0;3;0;0;1;2;0;0;1547;39875;4957;0;11
1.79001E+12;3;0;3;0;0;0;3;0;0;436;50873;6412;592;11
1.79001E+12;3;0;3;0;1;1;1;0;0;52850;95752;11611;0;11
1.79002E+12;3;0;3;0;1;0;2;0;0;37753;112140;13524;0;11
1.79002E+12;3;0;3;0;0;2;1;0;0;16976;123676;16141;0;2
1.79002E+12;3;0;3;0;2;1;0;0;0;7426;73904;9112;0;11
1.79002E+12;3;0;3;0;0;0;3;0;0;6712;24100;3409;0;11
1.79003E+12;3;0;3;0;1;0;2;0;0;4375;49159;6857;0;11
1.79003E+12;3;0;3;0;3;0;0;0;0;1347;30336;4054;0;11
1.7901E+12;3;0;3;0;0;0;3;0;0;3802;27153;3486;0;11
1.79017E+12;3;0;3;0;2;1;0;0;0;2034;26329;3200;0;11
1.79024E+12;3;0;3;0;0;2;1;0;0;9466;96959;13987;0;2
1.79025E+12;3;0;3;0;0;0;3;0;0;2657092;1362726;164344;0;11
1.79026E+12;3;0;3;0;0;0;3;0;0;23948;227655;34050;0;11
1.79027E+12;3;0;3;0;0;1;2;0;0;11649;181809;22047;0;11
1.79029E+12;3;0;3;0;2;0;1;0;0;1815;22953;3154;0;11
1.7903E+12;3;0;3;0;0;0;3;0;0;29;11416;1534;0;11
1.79031E+12;3;0;3;0;1;0;2;0;0;16895;160304;19594;0;11
1.79031E+12;3;0;3;0;2;1;0;0;0;60668;97410;12437;0;11
1.79033E+12;3;0;3;0;0;1;2;0;0;16812;52504;7035;0;11
1.79034E+12;3;0;3;0;1;0;2;0;0;644;18388;2464;0;11
1.79039E+12;3;0;3;0;2;0;1;0;0;16753;63955;8418;0;11
1.79041E+12;3;0;3;0;1;1;1;0;0;324328;308300;37722;0;11
1.79041E+12;3;0;3;0;0;3;0;0;0;2273;391845;48415;0;2
1.79043E+12;3;0;3;0;0;2;1;0;0;207632;826347;107848;0;2
1.79046E+12;3;0;3;0;0;0;3;0;0;74189;442973;53641;0;11
1.79053E+12;3;0;3;0;0;3;0;0;0;11386;51732;6585;0;2
1.79054E+12;3;0;3;0;2;0;1;0;0;325;13581;1664;0;11
1.79055E+12;3;0;3;0;0;1;2;0;0;89118;323727;39160;0;11
1.79055E+12;3;0;3;0;0;0;3;0;0;3513;124407;16047;115;11
1.79055E+12;3;0;3;0;0;0;3;0;0;51377;344815;45241;0;11
1.79056E+12;3;0;3;0;0;0;3;0;0;23115;50180;6616;0;11
1.79061E+12;3;0;3;0;0;0;3;0;0;626;73930;11103;7392;11
1.79061E+12;3;0;3;0;0;1;2;0;0;4989;140997;18075;0;11
1.79061E+12;3;0;3;0;1;0;2;0;0;7540;36399;4419;0;11
1.79068E+12;3;0;3;0;0;0;3;0;0;6520;101562;13851;857;11
1.79072E+12;3;0;3;0;0;0;3;0;0;148500;225034;27137;0;11
1.79072E+12;3;0;3;0;0;0;3;0;0;508;23394;2846;0;11
1.79072E+12;3;0;3;0;0;0;3;0;0;1122;121017;16059;6110;11
1.79073E+12;3;0;3;0;0;3;0;0;0;50688;142807;17225;0;2
1.79073E+12;3;0;3;0;3;0;0;0;0;5473;102641;14743;0;11
1.79079E+12;3;0;3;0;3;0;0;0;0;231;17407;2134;0;11
1.79085E+12;3;0;3;0;1;0;2;0;0;8271;152079;19954;4322;11
1.79086E+12;3;0;3;0;2;0;1;0;0;22130;31881;4235;0;11
1.79088E+12;3;0;3;0;1;1;1;0;0;6968;34967;4718;0;11
1.79088E+12;3;0;3;0;0;2;0;1;0;6233;135482;17181;0;7
1.79089E+12;3;0;3;0;0;0;3;0;0;192;85853;11835;0;11
1.79098E+12;3;0;3;0;0;0;3;0;0;4267070;1263076;152810;0;11
1.79098E+12;3;0;3;0;0;1;2;0;0;7228;63293;7722;0;11
1.79114E+12;3;0;3;0;0;1;2;0;0;3591;12467;2089;2232;11
1.79115E+12;3;0;3;0;0;0;3;0;0;2569;169897;21195;0;11
1.79124E+12;3;0;3;0;0;0;3;0;0;3365;139535;17894;0;11
1.79124E+12;3;0;3;0;0;1;2;0;0;594;84872;10935;1604;11
1.79124E+12;3;0;3;0;0;1;2;0;0;19550;170906;22909;0;11
1.79125E+12;3;0;3;0;0;0;3;0;0;75845;83231;10037;0;11
1.79125E+12;3;0;3;0;0;1;2;0;0;38182;311798;47876;23266;11
1.79125E+12;3;0;3;0;0;0;3;0;0;27492;153505;19003;2048;11
1.79126E+12;3;0;3;0;1;0;2;0;0;26621;316258;41544;0;11
1.79126E+12;3;0;3;0;0;0;3;0;0;32724;373594;54021;0;11
1.79128E+12;3;0;3;0;0;1;2;0;0;1188;29714;3889;0;11
1.79129E+12;3;0;3;0;0;0;3;0;0;25241;158597;26739;31718;11
1.79129E+12;3;0;3;0;0;0;3;0;0;11821;287264;36464;0;11
1.79129E+12;3;0;3;0;1;0;2;0;0;75;53058;6401;0;11
1.79129E+12;3;0;3;0;0;0;3;0;0;9460;90512;12964;0;11
1.7913E+12;3;0;3;0;2;0;1;0;0;7445;86555;11773;0;11
1.7913E+12;3;0;3;0;0;0;3;0;0;37;3985;552;0;11
1.7913E+12;3;0;3;0;0;0;3;0;0;5979;504848;73531;13304;11
1.7913E+12;3;0;3;0;0;3;0;0;0;1023;46600;5847;0;2
1.79131E+12;3;0;3;0;0;1;2;0;0;593;19001;2488;458;11
1.79131E+12;3;0;3;0;0;2;1;0;0;18621;595568;81856;0;2
1.79131E+12;3;0;3;0;0;0;3;0;0;16226;68680;9907;4313;11
1.79131E+12;3;0;3;0;1;0;2;0;0;559;19336;2407;0;11
1.79132E+12;3;0;3;0;1;1;1;0;0;4710;108752;14007;0;11
1.79132E+12;3;0;3;0;0;2;1;0;0;14507;75972;10804;0;2
1.79135E+12;3;0;3;0;0;0;3;0;0;59367;202692;34423;40728;11
1.79135E+12;3;0;3;0;2;0;1;0;0;45197;413135;53348;14686;11
1.79135E+12;3;0;3;0;0;0;3;0;0;26713;161819;21230;0;11
1.79136E+12;3;0;3;0;0;0;3;0;0;2976;26860;3984;1874;11
1.79136E+12;3;0;3;0;0;2;1;0;0;611;11865;1723;1051;2
1.79136E+12;3;0;3;0;0;1;2;0;0;312775;249227;30388;0;11
1.7914E+12;3;0;3;0;0;3;0;0;0;2315;25827;3155;0;2
1.7914E+12;3;0;3;0;0;0;3;0;0;1838;76570;9438;0;11
1.7914E+12;3;0;3;0;3;0;0;0;0;36700;87370;10536;0;11
1.7914E+12;3;0;3;0;0;0;3;0;0;1480;46277;5973;0;11
1.79143E+12;3;0;3;0;0;1;2;0;0;5145;51677;6574;0;11
1.79172E+12;3;0;3;0;2;0;1;0;0;1052;194194;23418;0;11
1.79172E+12;3;0;3;0;0;2;1;0;0;463;35072;4228;0;2
1.79172E+12;3;0;3;0;1;1;1;0;0;41615;123210;18751;11400;11
1.79173E+12;3;0;3;0;0;0;3;0;0;18;45699;5511;0;11
1.79173E+12;3;0;3;0;1;2;0;0;0;63661;142182;18417;0;2
1.79174E+12;3;0;3;0;0;0;3;0;0;1858;743688;89756;0;11
1.79175E+12;3;0;3;0;2;1;0;0;0;4031;59130;7856;0;11
1.79177E+12;3;0;3;0;0;0;3;0;0;159;9094;1184;0;11
1.79177E+12;3;0;3;0;0;3;0;0;0;90468;199433;27640;0;2
1.79177E+12;3;0;3;0;2;0;1;0;0;3030;162723;20672;0;11
1.79177E+12;3;0;3;0;0;0;3;0;0;321750;527007;63556;0;11
1.79177E+12;3;0;3;0;0;0;3;0;0;1090;104539;13768;0;11
1.79181E+12;3;0;3;0;0;0;3;0;0;486;120012;15150;0;11
1.79181E+12;3;0;3;0;0;0;3;0;0;39915;309304;38827;6025;11
1.79181E+12;3;0;3;0;0;0;3;0;0;24185;754175;115387;52791;11
1.79182E+12;3;0;3;0;1;0;2;0;0;1132;60838;7833;0;11
1.79182E+12;3;0;3;0;1;1;1;0;0;1142;33542;4081;0;11
1.79183E+12;3;0;3;0;0;0;3;0;0;523127;189330;33892;9465;11
1.79184E+12;3;0;3;0;0;0;3;0;0;1804;163779;19759;0;11
1.79184E+12;3;0;3;0;3;0;0;0;0;620;135706;19441;0;11
1.79184E+12;3;0;3;0;0;1;2;0;0;4678;100461;13145;0;11
1.79184E+12;3;0;3;0;1;2;0;0;0;57200;82971;10369;0;2
1.79185E+12;3;3;0;0;0;0;3;0;0;31016;481073;0;0;12
1.79185E+12;3;0;3;0;0;3;0;0;0;67;21809;2629;0;2
1.79187E+12;3;0;3;0;0;0;3;0;0;451;112058;14124;0;11
1.79188E+12;3;0;3;0;0;2;1;0;0;47749;60553;8028;0;2
1.79188E+12;3;0;3;0;1;0;2;0;0;245;26506;3232;0;11
1.79189E+12;3;0;3;0;0;0;3;0;0;1106;26422;3311;0;11
1.79189E+12;3;0;3;0;0;0;3;0;0;1189;42241;6101;0;11
1.79189E+12;3;0;3;0;1;0;2;0;0;147;29222;3601;0;11
1.79191E+12;3;0;3;0;1;0;2;0;0;34329;360609;54761;39486;11
1.79191E+12;3;0;3;0;0;0;3;0;0;203;37933;4924;0;11
1.79192E+12;3;0;3;0;0;0;3;0;0;58;161777;19518;0;11
1.79192E+12;3;0;3;0;0;0;3;0;0;31;11399;1447;0;11
1.79193E+12;3;0;3;0;0;0;3;0;0;144;29567;4602;0;11
1.79194E+12;3;0;3;0;0;1;2;0;0;13546;134246;18451;0;11
1.79194E+12;3;0;3;0;0;0;3;0;0;5384;132021;20818;623;11
1.79194E+12;3;0;3;0;0;0;3;0;0;707;42648;6347;1900;11
1.79195E+12;3;0;3;0;0;0;3;0;0;40601;283640;44280;41976;11
1.79195E+12;3;0;3;0;0;0;3;0;0;2072;61612;7688;0;11
1.79195E+12;3;0;3;0;1;2;0;0;0;19715;101351;13556;0;2
1.79195E+12;3;0;3;0;1;0;2;0;0;5154;78521;10277;0;11
1.79195E+12;3;0;3;0;2;0;1;0;0;514;20566;2539;0;11
1.79196E+12;3;0;3;0;0;0;3;0;0;2414;98408;15716;8672;11
1.79197E+12;3;0;3;0;0;1;2;0;0;16920;34064;4608;420;11
1.79197E+12;3;0;3;0;0;3;0;0;0;29840;111372;13740;0;2
1.79199E+12;3;0;3;0;2;0;1;0;0;298;192799;24407;0;11
1.79199E+12;3;0;3;0;0;1;2;0;0;301260;87057;12066;0;11
1.79199E+12;3;0;3;0;0;1;2;0;0;327;44595;5514;0;11
1.792E+12;3;0;3;0;0;0;3;0;0;3003;227294;28774;0;11
1.792E+12;3;0;3;0;0;1;2;0;0;982;11316;1374;0;11
1.792E+12;3;0;3;0;0;1;2;0;0;20484;87086;11236;0;11
1.792E+12;3;0;3;0;0;0;3;0;0;2773;61445;7674;0;11
1.79201E+12;3;0;3;0;0;1;2;0;0;8600;106480;14698;0;11
1.79201E+12;3;0;3;0;0;0;3;0;0;5300;53993;8454;0;11
1.79201E+12;3;0;3;0;0;0;3;0;0;1042;109430;13607;0;11
1.79202E+12;3;0;3;0;0;0;3;0;0;1969;37619;6447;0;11
1.79202E+12;3;0;3;0;3;0;0;0;0;882;24774;3032;0;11
1.79202E+12;3;0;3;0;0;3;0;0;0;448;4536;561;0;2
1.79204E+12;3;0;3;0;0;3;0;0;0;5018;98813;12169;0;2
1.79205E+12;3;0;3;0;1;0;2;0;0;367;7618;925;0;11
1.79205E+12;3;0;3;0;0;3;0;0;0;55201;70129;9818;0;2
1.79206E+12;3;0;3;0;0;1;2;0;0;35647;340998;43995;0;11
1.79207E+12;3;0;3;0;0;1;2;0;0;15111;108163;15639;0;11
1.79209E+12;3;0;3;0;0;0;3;0;0;217;491260;60414;0;11
1.79209E+12;3;0;3;0;2;0;1;0;0;7771;31155;4570;0;11
1.79209E+12;3;0;3;0;0;0;3;0;0;6378;73284;9360;0;11
1.7921E+12;3;0;3;0;0;2;1;0;0;21866;41617;5036;0;2
1.7921E+12;3;0;3;0;0;0;3;0;0;728;68196;9613;579;11
1.7921E+12;3;0;3;0;3;0;0;0;0;678;16945;2146;0;11
1.79211E+12;3;0;3;0;0;3;0;0;0;16190;104775;15197;0;2
1.79211E+12;3;0;3;0;0;0;3;0;0;52;9769;1183;0;11
1.79212E+12;3;0;3;0;0;0;3;0;0;46266;80398;10503;3222;11
1.79212E+12;3;0;3;0;0;0;3;0;0;150248;233768;29489;0;11
1.79212E+12;3;0;3;0;0;2;1;0;0;8797;69475;8576;0;2
1.79213E+12;3;1;2;0;0;3;0;0;0;53040;126398;15336;0;2
1.79213E+12;3;0;3;0;2;0;1;0;0;159156;134843;16262;0;11
1.79213E+12;3;0;3;0;0;0;3;0;0;19;59430;7312;0;11
1.79214E+12;3;0;3;0;0;1;2;0;0;7564;50754;6577;0;11
1.79214E+12;3;0;3;0;0;0;3;0;0;2725;298636;36323;0;11
1.79216E+12;3;0;3;0;0;1;2;0;0;4756;73690;8917;0;11
1.79216E+12;3;0;3;0;3;0;0;0;0;1560;973960;117458;0;11
1.79216E+12;3;0;3;0;0;2;1;0;0;29700;139022;16765;0;2
1.79217E+12;3;0;3;0;0;2;1;0;0;43741;236140;29542;0;2
1.79217E+12;3;0;3;0;1;2;0;0;0;159650;286355;39688;0;2
1.79218E+12;3;0;3;0;0;3;0;0;0;23432;135205;17082;0;2
1.79219E+12;3;0;3;0;2;0;1;0;0;996;17008;2860;1828;11
1.7922E+12;3;0;3;0;1;1;1;0;0;744;56371;6798;0;11
1.7922E+12;3;0;3;0;0;3;0;0;0;2349;75410;10498;0;2
1.7922E+12;3;0;3;0;1;0;2;0;0;2726;118159;14249;0;11
1.7922E+12;3;0;3;0;0;3;0;0;0;29806;112797;16309;0;2
1.7922E+12;3;0;3;0;0;0;3;0;0;3156;43813;6557;5306;11
1.7922E+12;3;0;3;0;0;3;0;0;0;33400;342881;46008;0;2
1.7922E+12;3;0;3;0;0;0;3;0;0;120;17890;2420;0;11
1.7922E+12;3;0;3;0;0;3;0;0;0;75455;68319;8238;0;2
1.79221E+12;3;0;3;0;0;0;3;0;0;1103;34768;7546;3476;11
1.79221E+12;3;0;3;0;0;1;2;0;0;747;37819;4573;0;11
1.79222E+12;3;0;3;0;0;3;0;0;0;6069;44255;5809;0;2
1.79222E+12;3;0;3;0;0;0;3;0;0;9044;109092;14705;0;11
1.79224E+12;3;0;3;0;0;0;3;0;0;682;56614;6918;0;11
1.79224E+12;3;0;3;0;0;1;2;0;0;12230;112990;16208;0;11
1.79225E+12;3;0;3;0;0;0;3;0;0;12010;66668;8183;0;11
1.79226E+12;3;0;3;0;2;0;1;0;0;121;16739;2321;0;11
1.79226E+12;3;0;3;0;0;0;3;0;0;458;14164;1816;0;11
1.79227E+12;3;0;3;0;0;2;1;0;0;10120;114866;14848;0;2
